pipeline_id,execution_time,records_processed,error_count,cpu_usage,memory_usage,data_delay,status
48,151.73223572321842,11918,11,45.61526738685433,59.32680034049892,23.646919133720704,1
18,232.74958939310557,17036,3,56.57897710602117,90.03687503281293,12.535805280207844,0
16,208.24920905648315,7610,14,79.36476633814154,55.538469857769144,15.672080725354608,1
39,184.37690744126195,10250,7,58.91417536206248,43.694361707062555,4.366488012584845,0
4,294.9263426678034,7883,13,60.76900887574732,51.9241768983343,6.986863321979012,1
25,205.18852605403794,12170,12,93.55869638782652,63.448649821286274,21.826657062626644,1
32,102.15801342880418,17514,6,74.76123430238779,68.90802698897211,29.311267095590427,0
40,187.93310637633687,9044,7,46.171934968249275,58.107942176611,21.139606668896455,0
13,249.67442346244624,9302,0,58.65175514395731,79.30485167011966,1.6259515746623576,0
45,153.67625600830192,3734,2,44.56350258996508,67.98946983693594,4.2867405960118745,0
17,247.97525853248212,2066,9,73.36779600682871,73.22812871075968,13.373356258027497,1
49,150.11557018175753,5970,5,50.39609178255938,86.08973009972998,21.97718588678821,0
37,266.8336831859151,18701,0,91.42690900150637,86.26975706772242,4.977973738474461,1
6,171.3716580422853,17668,3,74.63884158738999,43.228040299636376,22.52463409777544,0
19,182.41043559284924,8794,8,43.56253851586568,70.51740841412223,16.675071718779627,0
13,178.7037604009666,5114,6,58.052539817459134,76.5816559677079,23.23629536281729,0
26,229.87263381083937,13834,0,76.9802600341676,39.48044196195532,16.7291284233881,0
14,292.2059775840562,17431,12,60.129899091629696,84.7800394088297,18.075695337745895,1
31,200.74166939823598,7138,11,70.79060011563735,41.73054103073653,7.4624119807486835,1
4,199.4547923425219,11270,5,94.56173768096414,81.9531625128657,21.605692107834837,1
39,171.3365706980391,11498,5,61.0021582303767,40.49527418052421,25.320431047568967,0
8,118.63267632583118,4415,11,60.15237174818728,78.21560489271508,26.138724234564666,1
25,176.32384742981782,13595,1,89.18541047876192,39.62961862763314,0.8835915785283399,1
13,137.0498688533115,7450,5,59.125391375006195,54.62390520580047,18.73793402898568,0
32,105.63420178406305,14410,13,44.67750064842353,39.32854867568467,29.686150025507445,1
38,196.1501843524021,7164,9,50.856697254249696,47.596481261230934,17.60746969658668,1
38,172.8702395812727,8787,1,96.92801504777806,93.9934605279765,5.138070225858592,1
28,268.8286216661781,16924,7,95.99756755466328,36.99891764450994,26.328242724244667,1
30,157.21988890961296,13518,6,53.48872544668887,56.42021371716273,7.929192445517025,0
3,233.51837029367596,1081,13,73.21011238592115,73.99975715755899,1.3504037868362784,1
28,232.54113262093946,4005,5,48.242086025380175,36.14890707582358,12.915539034731644,0
3,266.85665475997905,9408,13,80.48065771069216,37.08714418226967,3.0081808024659673,1
45,190.78871034864423,1334,9,51.11834776058864,39.31208671405185,3.4572686051270063,1
34,265.95212166806294,12103,5,42.98742537529624,71.92411457214652,13.898674422673835,0
16,228.0473349050041,9944,8,89.49380843252796,89.10689966864842,18.380502362277326,1
22,256.9642315111429,12953,8,59.52402296341754,83.68931450796235,27.161761849761973,0
32,319.70783712504885,11943,9,46.511344213605824,93.89859055823696,21.157588020375535,1
38,193.83882935356343,4897,9,90.03423705173351,67.57896249896059,25.27809454868761,1
8,208.54047619090002,5648,1,85.7438486527689,92.49602480018208,12.35353243619376,1
8,181.9091955497654,10674,2,81.02550702591809,49.820720739004386,9.557750854396366,0
6,277.11548188329783,18166,9,94.67492259067176,57.397798599994275,17.785208004546934,1
14,330.23263864509204,4794,6,69.35356521223811,55.74268891779843,20.86498702279797,1
32,236.7082551026884,16344,10,47.683389855207864,33.07823621812878,17.047513345544132,1
35,119.49593776105655,13874,9,43.68078459370717,83.93084245513629,7.935638217193036,1
10,155.84450272566292,6597,11,59.10646107757952,31.60668226500396,11.091716680152112,1
3,257.9794949071738,8050,12,45.209849808244975,77.44195632052576,13.44914118167723,1
12,142.78218167665224,6051,13,72.13056642082512,56.459210872592166,0.4245571228590761,1
49,169.97336842235313,18126,13,40.86994106938947,30.406101544999093,26.39516356269843,1
31,168.21961754019964,5544,8,66.62579809056255,48.84654868608196,15.342305093959832,0
29,196.1424779810539,13875,11,50.70761739121512,52.49830023472377,22.530898416530942,1
5,212.83550846764655,5355,12,62.09608263202949,92.70566061890099,5.157338941682113,1
25,105.52842780966935,19894,13,80.50204448624135,72.97014134448465,16.699310742604915,1
41,123.62806265444904,9285,5,61.05782626304209,65.33215344789912,27.783935145556693,0
31,124.8213425208865,14308,10,60.480393232012915,38.258286673172776,6.42830356692352,1
21,130.79861820430358,18759,0,99.44504397037012,55.4217820683331,10.375686024606045,1
20,200.80034367339738,3516,10,83.12888336357717,32.32468298402392,11.64969513451524,1
39,209.72890293834655,14155,14,70.83170271100309,79.5095522007039,11.499108346412342,1
22,250.6592115763648,17474,6,74.76253905985476,40.58048564259361,18.018677824930812,0
4,227.74647147079088,16403,10,77.21095789112866,68.63832056151607,11.813107397636518,1
13,170.8871310127478,2479,0,41.47452393645052,75.4604499866607,20.221634894791954,0
45,211.49641392103928,18338,4,44.815875431514854,53.82309330095407,14.536809848999265,0
42,252.7114087781601,9214,8,78.95136108139911,71.11855488646371,4.7287777995071405,0
49,188.6308657742461,13310,9,61.86813153089882,79.67513600703437,28.457047064144884,1
20,184.47906849195147,19105,10,43.3266424139155,41.968046681889234,7.185490303420475,1
13,152.7521357509297,3547,9,57.85079476309757,69.05592137443651,16.874097837726843,1
17,159.75870924574818,5923,8,47.81700522528341,77.70240380365648,1.8208211288047271,0
36,234.27871353704376,17572,0,94.97883053357927,53.20812581208068,27.558650402294468,1
33,199.80877546239645,17207,5,52.175523553186906,40.56192527757544,27.839882602086202,0
1,297.919550883642,1459,14,48.62147184364315,48.59754137308752,10.936317718330086,1
15,166.16463938638236,3236,12,77.57012902531699,90.64985334458888,3.6294048336318174,1
13,238.06865828290523,1580,2,71.31471581660996,53.23411705978591,23.0995234924667,0
17,219.32045754360865,19545,14,74.55594724214751,37.000538204327334,7.867580286722164,1
24,195.53127893129727,15439,11,66.15688888241891,35.377222997206374,21.018469122510176,1
8,178.22489885744122,5715,8,68.03015865592778,41.73217927334984,27.454445913603216,0
27,230.00509358390238,11626,13,86.72785335082777,38.28830181983386,17.707148655524968,1
45,227.13368926787743,6897,11,53.19533108954005,62.177837897213855,25.837125330299198,1
23,210.0994229513545,9664,2,63.79175816987404,52.59084387141458,6.739453567914774,0
46,221.28172018898343,18242,1,97.46952309567695,84.69136755441217,27.31292254246861,1
8,201.82433831705995,12181,7,51.399142071162714,87.27010460802916,6.799336560053288,0
8,117.9409630566277,19824,2,57.62641570251202,60.763160212705685,6.774003379285944,0
26,204.2186751383031,12898,14,51.494015457159435,87.75426179669864,26.396066491027582,1
47,186.57247953376378,2712,4,41.22972978148814,59.280006517515645,16.647104525849556,0
13,297.3121758699755,17899,11,56.18979550250022,71.72753805644831,23.983248418021063,1
39,231.66928168817984,8355,5,42.78804675773435,40.5647641221038,24.074662395994153,0
37,210.07545640995463,11585,14,49.281107584398,33.4178665184219,19.408839598394632,1
49,223.1415036613334,18759,11,61.76092420405688,40.40553646631183,5.672211673091599,1
28,148.84409351941525,4669,9,41.243273024137494,46.36994032995142,20.76282105086029,1
25,169.51156855551622,15382,14,85.177393955843,78.81382304762245,1.9090400029238863,1
16,183.26055378592216,16436,13,87.7353408261728,41.277840759995584,6.020041385060825,1
2,219.42112518203768,19774,9,64.68482814510178,38.49255520984208,19.28735497108128,1
18,178.26238563708517,4262,0,99.07995876245616,90.29460964341416,27.234293906985314,1
17,174.9280731865294,5638,6,80.73963488846195,74.77215745235623,23.15078428908498,0
30,146.6068165649582,3866,10,84.62330487884495,60.76486307233823,9.973732753279917,1
39,201.2560544275634,10251,6,51.53802541996801,36.172945559024306,24.71105342017499,0
13,208.27830964571947,9948,14,90.24625736930281,85.36640925213815,28.997918768724823,1
32,221.42616478735462,1187,4,96.70278388129037,37.03679800127619,9.958510233577812,1
29,165.19918897240163,11573,8,54.178609994427504,69.71802456328562,5.604762951984805,0
46,218.53878758097264,8408,10,81.18785766318281,73.39897202039666,5.925433700859526,1
30,147.9862811644988,17679,1,84.81646291979987,56.00902233474917,12.00970868533878,0
18,189.0468102752713,4533,4,58.31015030857294,89.22908712529738,1.5697022332298627,0
13,215.07860680427322,5140,1,68.50054015433778,33.29553976108626,14.632720334266523,0
43,187.06438863096508,5042,13,45.85234561484344,83.1775988769148,21.968956178003264,1
21,121.90777749923947,8733,1,50.38568823757048,65.99663588678298,15.913786194583455,0
30,127.86837028842507,15676,11,43.694231418831684,69.72824208649503,29.10150739264534,1
21,211.04474340037018,7005,10,73.60992943271762,94.14366156135277,13.851023903659042,1
48,228.98256783742227,6870,8,77.51577383663616,67.87210720265847,0.3977653542570536,0
17,216.96583943960275,4904,6,94.96717500602398,81.80681906155556,14.103730640804974,1
40,230.18711046189165,16467,3,72.53108863741609,39.9794997717851,27.896464691532813,0
19,185.97287570651088,12973,13,55.636682248486,82.60382348713816,2.875840607534194,1
15,236.92209554566242,15208,10,43.568412795467125,79.46973896957081,6.6890236960010006,1
9,216.80300397444685,3261,13,93.09718316505021,92.92715476889951,21.466777995289064,1
10,168.02716174476305,14045,7,68.73148471168321,90.82119127300584,8.823020566390298,0
44,225.7226855696809,18804,10,84.23931936653926,43.909125458241355,22.957227574716814,1
31,214.8025102067248,15508,10,40.87896091573534,60.22065340218133,12.57972712481317,1
23,283.6247043803794,17862,12,69.28833535986506,89.24640658123548,23.88201374468822,1
30,268.9659976743746,7577,3,59.543357389989914,71.6497295309969,16.545988064852423,0
33,195.3848225926943,7785,0,41.81987635682961,60.14052562773656,2.4740589995603814,0
9,179.11596988548652,9884,11,86.54036842434749,37.081019504054,11.584087643359027,1
47,277.955562654406,4038,13,70.77409917361679,52.86424187035492,9.997449901827574,1
1,227.57697596275906,1193,9,59.99081457946785,73.24059669498264,24.30243588813526,1
44,191.2926116615626,17442,13,88.34790903444396,80.49944132678232,18.746349223883676,1
35,100.54691215855934,19270,2,66.81540711100999,59.065849410601416,23.322024255164635,0
11,162.2250275816447,12801,9,40.20987738209808,33.629892045720396,11.164492767434083,1
34,158.7485961615196,3580,11,96.66685792229953,71.15619184751948,20.752297779023763,1
16,192.68096866564323,13879,0,55.34096442774313,89.90311549461741,1.957031612995982,0
9,230.92591683773253,13245,1,89.83453132380049,62.266698678856415,1.1017037289485865,1
32,238.56266121611185,14633,1,88.98492304487638,90.34760558380404,8.624036294442874,1
15,275.00178426446547,12277,6,49.74243588164388,53.01654703806523,23.21097531622713,0
12,246.56979188351087,8623,12,68.4401608728866,87.61377504586724,16.022624308263115,1
33,134.97660425895077,1220,3,42.41193870990958,81.11208392109194,12.264653720690228,0
45,251.50037897702128,1875,9,61.27310037330772,92.51320074610018,26.899038853174638,1
14,286.666235263668,12654,11,83.8587306021772,81.41638028867783,14.920848110257106,1
8,284.1904038510301,2196,8,54.22416820662146,50.896183725980464,18.401674313954864,0
8,139.3568275345878,17719,1,47.0276758445386,88.53688927445563,29.574858417749475,0
27,190.4451699010777,9416,8,70.42741305610053,73.53251996997403,15.671759116345104,0
12,248.04868747849864,15370,5,72.21918306241793,40.53450617318042,23.50507843840612,0
1,142.08284832189355,2247,9,80.54973587926949,32.98773018305841,12.414766665911364,1
43,113.75425080404253,14250,7,85.54826480815544,53.77996426963854,1.0902127664314731,1
40,215.69778433853116,8111,6,81.7485718758793,81.14616973255903,25.034162106474724,0
42,166.22042864466488,2886,10,90.72473249769104,70.18394870404975,28.332137818701565,1
11,118.42744664926916,1310,12,53.37438785692239,64.26326538240723,13.031460731609082,1
39,261.4760221376273,11760,7,74.18600477298978,30.24229624836678,15.109088057310572,0
43,208.21563290589913,18988,12,61.605721445279514,58.307545636418254,12.724137018133037,1
31,173.965383272877,4546,12,97.72674142009853,40.25202026714118,29.90717449738408,1
17,151.81579579037935,6351,8,66.41677140488943,59.54688081235721,27.100831607043677,0
33,208.72830741716803,18381,11,97.5828359880134,94.46507092920938,1.2330434104544252,1
32,225.77085994627637,1496,14,86.14393924354636,87.17002350279537,23.370560105851183,1
29,216.29663364017244,18347,12,83.10783172412195,50.19098926692777,18.025102339485112,1
21,124.05433393655592,11196,7,69.49382271530962,68.57798054259057,0.7542511133383101,0
21,223.84260321185178,2198,5,66.60268805533613,62.63619017190465,13.341368337393671,0
40,234.72247546734988,11537,7,71.59289125110442,38.453055338954385,4.491347522199206,0
23,182.82979646488326,6910,7,57.61798377561719,94.33742352798699,26.191432668165664,0
6,251.9805190974459,6484,1,94.270596390308,57.63638517986391,0.38096270328063175,1
22,157.40413035288074,14397,1,87.65983931592199,62.86783740966891,26.193174228467964,1
38,264.5292393015501,1576,10,88.08375125950263,72.09395530021109,28.22517445950623,1
37,206.6157842215322,1053,0,65.98921572696617,42.450394653490164,2.1895339948571912,0
45,175.19152639917218,16989,9,44.265336894653025,44.4447291533742,21.595125976409726,1
8,184.0775754834612,12624,1,80.98463907557672,42.51629763776843,16.46676577216874,0
41,249.96424417149825,16835,6,62.464815038284705,54.99026032532434,28.62830161749614,0
49,211.86211749576879,1228,10,92.22581874704952,42.97900216975182,23.94449042792804,1
35,232.25336632537784,17190,2,86.82030630699181,90.2157379162553,20.832421342807525,1
11,253.73346513627052,13022,3,48.719688519385365,76.43041301276565,27.76529161983984,0
24,173.7011467033341,1984,3,76.10294383231086,88.35931199949343,4.810491934315037,0
49,206.36491680396813,13660,3,81.53283555563107,85.15146847016288,11.278799641530405,0
21,188.77720198415062,19851,1,74.08825478946169,75.70487685162306,25.28825577609236,0
2,250.85289889781689,11041,10,70.84253056931567,45.77850228988535,3.04756371429138,1
40,180.877229066472,1531,5,53.67178450035648,69.99572617862003,28.063420472361752,0
19,202.39158821809357,14711,0,54.15441066527106,42.10942594129238,22.354663846704298,0
39,314.78623005737666,12227,11,86.08048831855328,38.610943153168044,13.179988002071436,1
28,264.2558137116539,9028,13,41.12138713381343,71.11739072691941,10.161640985152665,1
17,148.238594490229,17945,4,86.73460376233459,70.60066357999014,4.4281920948653735,1
6,245.0988053679009,1089,1,71.60792419234835,40.18043923126674,2.8102057469576347,0
19,234.438464417832,6735,8,96.17335914309015,52.90780033411555,12.7078373688322,1
38,144.9681831082554,4145,1,99.83929286337539,34.30827630069389,25.29295477402205,1
28,194.49721321051967,2292,5,79.80907390653769,76.5226523895934,15.95551612949355,0
2,152.6148469391393,8559,3,64.73543166520821,94.18721734084035,13.534463385456515,0
38,80.36991127403606,4781,13,68.50515451364167,78.09390010262723,9.571275556187462,1
37,192.70142377286254,3391,5,52.252925659090465,84.86989102240369,4.708497339573015,0
4,174.69549352464028,18602,14,45.95405943948886,60.96231074850676,29.702978845130524,1
22,144.9548807340195,14204,1,74.72580359812811,36.21296527583877,0.7719777905693503,0
26,199.5206866663802,3252,11,88.32970587799605,77.22942396284469,9.354477052075412,1
49,93.96937721706182,4891,1,55.70599106375279,46.673813008502954,23.08138335085791,0
43,202.06374696715196,10866,11,65.179168614721,55.239106961739424,15.616744687309609,1
36,200.76990605555687,18159,6,73.28641970661884,75.70145124751983,9.415647024428953,0
13,233.93697766102986,6229,2,94.47386919820343,88.81099420271286,29.782179170814402,1
32,119.84103820643959,8553,2,48.31787365972336,61.60618818495123,18.575089320347146,0
17,306.9712127929163,1063,14,54.21299012377976,92.504362251218,8.854673494683396,1
41,287.790111270844,2787,14,95.11182710714709,63.793729339110264,25.438594296048947,1
36,161.33926159170977,13042,6,42.372135589281505,37.96317915010414,4.504924553023604,0
46,272.9869427833556,9069,7,79.36693804359152,63.69819347865083,13.907222244574434,0
19,242.85360563712624,12726,6,78.3715529930771,85.94080088596786,25.187663887452388,0
35,178.02874371068432,4915,2,62.99526601795384,64.97293365308079,29.509741570881218,0
46,169.65734970843678,15655,2,68.08988074042709,78.60409761105711,11.491727774613787,0
40,173.43877074606814,13644,6,91.29507708883368,65.6172447707619,4.143289764090129,1
28,341.31844384846863,1092,2,49.89892380080675,65.49354642423853,17.00788560182785,1
1,268.00597144557014,11934,12,53.894048696735624,48.509458584322246,28.319791144347782,1
42,189.8613553058732,2677,1,70.74102468639343,43.08193149612353,19.96835208655534,0
18,194.17887999851098,4864,13,64.5847253800018,48.1297217299025,18.064786179993444,1
48,242.37241053406558,18785,6,74.46234985271101,58.654462910047855,9.278759305260321,0
40,240.18221242413193,18990,2,95.25035116562775,82.6233571959354,18.190194595020508,1
33,152.1561911308845,13148,4,95.0261210642702,83.88442197475092,26.54033992407576,1
12,214.876931761012,12263,6,53.801100382899506,40.61955804472667,11.265779663789035,0
8,172.37282358283235,18281,12,58.128676770930426,65.93556942003005,7.261609618330369,1
24,207.609989065804,16113,1,49.72412087782179,57.041801992622815,14.428727159605057,0
16,197.59934334295744,5587,7,95.66742228783559,67.11082216648062,11.285633829729688,1
4,250.88222361218834,18916,1,63.87184781189171,72.09552015610673,14.09777980498997,0
38,186.58615393377772,11169,3,66.98230869302063,48.17477952672564,2.8718892017380817,0
44,205.9158742280438,2798,3,88.15844684664758,89.75075482620345,10.086299982488232,1
27,106.09540830584999,14782,7,70.77840836861752,90.80413007513114,24.796434206825978,0
9,216.1826464576641,18735,10,47.18532893329073,36.848253265703136,12.009633276429899,1
47,161.07391364495436,14408,0,66.2709225665618,75.69620127255423,29.036853031959765,0
16,124.14324850786893,11030,11,77.8314425967179,32.160084010171644,21.265344335977233,1
12,256.4557113792868,11752,8,83.15254526542219,33.02664686397348,10.981097596319012,0
31,197.9115316267013,8051,5,78.72111116697363,92.25699441539642,7.549910655434495,0
24,96.14204401320092,10855,3,47.1508431539418,75.16545376657051,20.56103961276732,0
14,160.81882189711524,11589,5,58.2606715097091,51.09520594012324,9.073394699351299,0
45,200.2500875717602,12395,12,84.01387869779292,73.5420484034829,27.806784595733273,1
25,201.7374569913903,13833,12,92.81141166016448,84.9792782924893,3.4900764413080756,1
34,175.02971554945836,1598,5,42.83118490373558,86.60872596673475,0.8622100371483787,0
3,31.735204008368186,15367,12,42.53374648419863,31.33378563657075,6.630803263560536,1
24,172.40439217532546,19428,13,78.60427176034375,83.18482048166717,18.19857399903637,1
42,253.5516657361335,17642,8,72.88276924979687,85.45817647889562,25.048860062163985,0
9,270.11972322562184,9003,10,49.32034303106284,68.7120633184042,5.103842098314204,1
26,169.62545182882005,11097,13,72.89749490181762,61.19374983075146,17.54168577019253,1
20,294.16670548345024,14207,11,98.46924061005106,37.214929617845726,4.324592999548006,1
40,119.1494457625926,12824,3,77.8540132237975,45.574899578478444,16.895359449916675,0
10,159.4984240685221,1797,7,66.94846936298312,61.88153277825256,0.5454683433685303,0
19,244.57480618580342,11695,0,89.65194927637452,86.23018122627816,16.73421265257066,1
3,236.70276025016346,6713,5,52.76934913912909,82.20373319195599,15.653275138954841,0
24,199.51904607523235,8311,4,64.8595858496148,62.23542275971786,1.2854381778348012,0
5,144.04370939598442,6911,2,71.66607350865084,81.06575648398115,20.682506734820628,0
3,143.9100988201161,4954,3,70.27239352304532,79.77266937606937,17.167636552261584,0
27,163.71581493708885,10819,7,95.25834815266914,67.63599783882947,18.69291837155611,1
16,146.0829319089973,5312,10,57.56008643480055,44.32115447307784,15.893218395499414,1
49,206.53515752954516,9980,10,43.39022324377718,52.620244969390214,21.659808664392145,1
15,195.3866324116263,19440,9,94.98263227082452,40.66419576250718,15.750115929420081,1
35,141.93190845485412,16828,10,53.02405942830056,30.464782917479354,27.66809306780173,1
12,182.25585663330656,14952,13,62.74167843860245,35.23415303719337,28.305279988919498,1
41,67.5281759345944,8102,14,71.85349747108464,79.3756662355531,21.800264748112653,1
44,216.9610239662539,13660,1,98.55282823289281,32.176599799887356,27.35285992993819,1
26,235.83628024402856,16427,7,72.11610649771589,55.990421522918126,27.694644658833393,0
47,154.4094943096502,2447,6,66.86459839290875,94.07572155867693,7.859953912012381,0
34,160.68120115673221,17898,0,75.0183087710588,81.69054915766431,29.817890342084528,0
23,212.89443689806268,13651,12,98.24848959502827,78.79014432754568,8.023104867137146,1
31,205.31330695847853,19297,1,89.07667592538643,47.85606991825498,0.5561762433247797,1
20,238.65591780408408,16112,6,50.13808817871532,71.71246401470579,28.86674890125913,0
12,161.16601649681894,2951,10,88.19560089425255,62.41627009948489,6.711541264206562,1
23,166.97213313638815,14827,12,90.4659435882333,70.54858608569273,17.523625897874,1
4,188.96507582718388,9965,10,81.44164623750798,58.32804773457731,29.120044724249624,1
23,146.693893772732,1328,2,79.43400755003586,64.51259761970408,1.48351185958566,0
48,187.87604729230534,9985,1,66.45262005086826,94.2457561861493,8.079358609653745,0
48,147.511342086968,13884,0,78.50172322716722,51.405335575517704,18.264719178109388,0
1,220.87851087836833,6973,6,84.25449832913546,44.06943027648143,22.876741697494303,0
25,153.23470224097997,18794,2,47.36921488445794,59.15213878399699,24.220993405558275,0
2,212.64463730800097,8714,5,55.43979761100614,64.08083318958845,26.515361316778527,0
30,272.83081189240187,2137,9,51.64491273797764,35.56587435584218,5.053080764452739,1
3,221.41120883534222,18952,7,90.47271021436086,82.38818144160706,11.101119925416594,1
21,208.79430278804335,5472,5,80.80015549190605,57.433431200168016,21.427627500059522,0
25,131.8179995883703,4274,13,67.04671237451059,56.85714419901712,21.459301140391283,1
20,269.4517266409053,4273,6,89.5633450293081,72.82458990441211,9.241640366902828,1
49,255.7864111009527,16151,10,83.00688039955064,80.26088166766111,9.126691158957557,1
22,192.18273664891086,11155,14,94.81558489271781,94.0861175355789,9.619260406488939,1
21,180.7941497053937,6362,5,44.60841976587494,41.278780402191586,26.76240568822758,0
33,159.30099226574347,5636,6,70.54944289247412,52.46111942448244,27.285322880639946,0
38,289.46884718579105,6346,4,82.4048742145753,40.93672246787341,0.44482426754519633,0
15,239.1982286958121,18620,8,52.44959120829074,87.25557683477183,9.750491747659591,0
46,162.07961043199663,11938,2,59.62757391828184,65.6520605130419,11.761065815407182,0
15,254.9634825236036,5208,5,65.1385750791896,85.40860622084344,29.47156455913898,0
46,266.9574337578771,5468,8,87.65953709623534,94.0396439180777,28.32503458755005,1
25,198.93935125416436,3346,14,69.61457206343171,65.76343425424093,18.849753444098546,1
21,182.78263231647645,14984,0,69.57220197086735,37.6798682473966,1.3741590389044878,0
24,150.3458273581423,2042,4,65.85325711312872,53.482401858284,5.736511640880381,0
5,235.37142671114685,14063,12,53.71534535777892,32.35230432246315,13.026187802777251,1
6,178.64621307117147,9199,3,95.38429213676588,85.2045615508561,28.77106874693361,1
49,176.57880267564212,4731,8,59.06806723940053,31.16265120444852,2.841131678649221,0
43,199.4235495179034,10765,10,74.04793964619404,68.49202435844617,23.740570563869664,1
48,159.09963071388054,8302,12,48.926784131338394,36.89866358397826,5.735754389454666,1
44,276.4211650651574,17844,10,66.05460352594284,30.49125969062055,15.235533226982996,1
47,248.3955895049032,17294,0,94.22821097015307,46.6497787469913,23.009124501134092,1
23,203.8278671971708,3302,12,99.72791431063553,65.87039254744155,20.774860441076722,1
4,157.43766941816796,10543,3,61.70511140400802,34.88071429329605,23.27243458097554,0
27,160.13708463200544,1361,0,49.239432778860134,69.96771239371265,24.40778072122783,0
18,157.93206516638847,6493,2,58.86709160382371,73.67949437393136,9.172272743398539,0
21,138.46513870710254,18171,3,59.63450610322117,93.03037650737438,10.92091786032723,0
28,216.1342976869798,17592,0,78.67052765693906,88.46991022522798,24.472280233217422,0
35,167.87811198591547,9458,4,69.76940346967362,66.84142166762427,1.159293354584383,0
22,165.02244184069312,6092,5,86.10758369593782,81.56871256614959,15.433640926780651,1
40,159.30315486507868,17937,0,82.07819706984887,53.63667030705447,27.61213845961336,0
23,250.1789295413865,9025,9,55.078523435514775,68.07129404413118,26.55011978499254,1
3,162.07127498786213,14817,10,87.05534139314668,56.218021045872646,24.129118129161974,1
40,263.45222425008075,10779,12,90.84771201488896,51.90771451128374,0.6464651481312411,1
10,185.61531056325754,5516,12,75.9034113852401,77.29656658187133,26.630612347505938,1
25,137.7459606045761,7451,9,95.66006255491456,49.28358537863848,27.349918995682067,1
49,223.4633901251817,15530,13,86.97688736407301,54.735897550330016,19.910101818712484,1
8,244.36380949787917,10310,11,75.72375441239194,53.86615212025066,8.96741694675933,1
11,157.09833483528007,2513,12,94.36995983879982,86.57622276710501,14.697821140309385,1
5,203.16202572318818,14336,14,76.02150881443234,41.07629054681507,22.8785826230364,1
45,215.92314190748138,12595,11,71.27146764024042,54.795926477767026,24.390860363682396,1
37,204.78169261115522,7749,3,61.375500424666164,87.71153646237345,10.300319564436967,0
45,177.09278631178864,8005,3,92.97179983566673,30.99478768210792,9.782013881783778,1
38,244.08101822085328,19728,13,47.3636302523693,91.61135469632737,22.0854364520818,1
29,187.44415702989627,19355,0,68.41016285304738,88.42852728670643,20.590676459441184,0
5,169.71600631947564,5438,1,72.2447999125013,57.160129516592484,15.395916261895913,0
9,111.74585468384579,13880,10,73.2849464061866,72.44664323029842,12.607813896375426,1
48,112.21210524441699,13256,9,79.1133898291146,94.4193329404303,19.714792291960272,1
2,210.79519352631138,11176,4,70.34773745522894,66.0716445090155,0.9729996101992477,0
1,196.14750439369985,17359,1,55.40908885839562,36.298414943964545,2.270687274177805,0
40,244.37225095598143,15412,2,91.41666376836999,85.48666587947676,17.19260263894515,1
30,256.5142170764932,15287,8,79.45151967013169,38.71985494621853,6.30836222224084,0
11,187.74482057170846,18589,4,91.49126882261837,46.72265761438759,23.24351985638453,1
28,247.43249482050516,14044,0,56.56260945882261,86.77849794885037,23.170919238156902,0
44,171.90769435411164,19239,4,78.2234136941693,46.64189876943336,21.298862418531623,0
12,192.50550749738414,19383,2,82.8504247045837,78.43058549242869,27.108080569312023,0
39,191.07575364994364,3435,0,63.00430962207031,59.098789119326085,4.22504814467967,0
26,278.9531273116821,12166,2,88.73464709241406,79.38368146610065,7.7772101230470545,1
13,136.0756946526884,4098,10,40.1505264905378,45.102895927547195,7.568978178129911,1
8,202.95688280723346,4386,5,75.6951850128533,57.27175912232862,23.471660282655723,0
28,165.19824613350553,6440,9,76.81410822112782,50.68048700845205,15.640339747043468,1
30,185.04925137516122,13735,4,72.03058558231812,46.18786272883226,7.580273702993577,0
9,182.91087143385755,11008,11,77.80290921516698,50.43794127307894,4.092814254651596,1
39,203.60319667722172,7436,11,50.033611421396216,50.994492928400675,26.7904900399396,1
31,267.3458751404724,19161,0,81.08688890814256,92.09958258766127,20.763871401635864,0
21,295.10001835036894,8403,10,60.14733777019991,64.65997161991669,15.855749748581667,1
47,232.8285748876579,11696,1,67.12322455455507,60.03339224128961,28.96412602549943,0
34,151.0433516659595,3939,4,59.986561839776115,62.715707043728735,25.487728489525228,0
31,191.26865972172882,18222,8,68.43617220996913,94.74851344477221,5.343641272019264,0
25,213.0301065298721,4138,10,77.29415359070487,72.48329181793147,15.243917812587375,1
12,179.65383688324152,17559,13,90.30060825373306,75.72663169514621,14.58235954767345,1
1,186.14625119068677,4162,11,69.00610345841326,50.3854189201211,25.328592625890266,1
22,196.44197230290254,3752,11,59.3934296562162,60.649951147911516,4.472642143313856,1
40,238.6106085552313,13889,12,69.27651273552306,41.964250317443756,13.553587123703291,1
37,226.5090847701691,1837,4,81.32821984423093,74.5373146198933,19.096216600135026,0
47,169.4917164756122,13043,4,60.80204300354774,52.392144173959295,28.357638440421262,0
1,229.6417085316537,16797,0,64.85692448340437,78.63874377452146,26.97794804768887,0
1,286.218067966711,15386,4,73.77038902052419,43.855485158770975,16.015436095317277,0
42,124.35257828311964,3733,7,57.640555829641,56.22769683309776,18.20162371889659,0
42,178.13352027296563,13002,8,52.54507957266651,60.62698209749158,25.572040293784827,0
21,174.33223964017967,15601,9,48.42353703179572,40.82414799506306,22.33164795639043,1
15,203.99583242708678,6206,2,61.15659898756446,34.5234211386812,26.380068273724348,0
17,108.80624148392964,3653,3,42.900574386283424,50.60940032570069,26.87791842995306,0
